0.36277,0.29453,0.32038,0.33954,0.36412,0.3195,0.32035,0.36338,0.37253,0.35999,0.28522,0.35016,0.34588,0.42466,0.37079,0.35828,0.29662,0.32727,0.35778,0.32427,0.34688,0.35654,0.30582,0.3757,0.30097,0.34416,0.35423,0.30842,0.31108,0.38333,0.36773,0.31399,0.30605,0.365,0.34916,0.32728,0.30266,0.36905,0.92318,0.35386,0.3807,0.69176,0.91126,0.34385,0.29578,0.32837,0.39796,0.33261,0.39062,0.34223
0.24815,0.17242,0.17605,0.24603,0.22363,0.21326,0.17975,0.24362,0.29288,0.24137,0.18421,0.19761,0.21845,0.27681,0.20729,0.18352,0.23569,0.20786,0.26273,0.17485,0.21668,0.21269,0.23242,0.25095,0.15501,0.15851,0.22263,0.14625,0.1969,0.23078,0.21256,0.19806,0.24585,0.20426,0.22437,0.22096,0.12522,0.18944,0.92558,0.17793,0.16733,0.81404,0.90777,0.22375,0.14751,0.18342,0.19198,0.2126,0.22449,0.15624
0.40679,0.38234,0.40283,0.43408,0.40909,0.39196,0.40034,0.39592,0.48448,0.45188,0.39818,0.40674,0.42135,0.49422,0.38908,0.43534,0.38146,0.42512,0.48591,0.34341,0.44084,0.41296,0.38878,0.42479,0.3576,0.38211,0.42999,0.38811,0.42267,0.42953,0.42791,0.41503,0.43353,0.41857,0.41676,0.41528,0.38617,0.39543,0.93202,0.42031,0.40888,0.61556,0.90088,0.40485,0.37967,0.39052,0.39223,0.42521,0.47872,0.40982
0.31439,0.26651,0.29536,0.28958,0.26922,0.23227,0.25917,0.28425,0.40451,0.34493,0.23468,0.27678,0.26912,0.38962,0.28227,0.28217,0.27693,0.29849,0.31425,0.23927,0.24574,0.25086,0.24903,0.28172,0.21477,0.28814,0.26926,0.28975,0.29708,0.25208,0.25051,0.24626,0.23313,0.21682,0.231,0.28909,0.27729,0.27261,0.91991,0.24461,0.2806,0.75516,0.88772,0.22665,0.22413,0.30705,0.32497,0.30624,0.31992,0.23743
0.34799,0.28186,0.29745,0.30232,0.30986,0.24806,0.27015,0.31075,0.48664,0.42653,0.28255,0.29536,0.29325,0.3833,0.31906,0.32857,0.28508,0.34667,0.3884,0.27789,0.37613,0.34034,0.26674,0.32704,0.23708,0.308,0.34893,0.29685,0.31244,0.30581,0.3523,0.28178,0.31129,0.36737,0.29997,0.34088,0.30969,0.31162,0.88427,0.30251,0.34958,0.72805,0.82411,0.31459,0.30942,0.34924,0.30565,0.29501,0.44629,0.27036
0.37383,0.32535,0.33264,0.35807,0.32004,0.32245,0.31576,0.35529,0.42558,0.39445,0.31118,0.31722,0.31606,0.38777,0.3484,0.33569,0.33403,0.36587,0.41855,0.33282,0.32012,0.32901,0.34764,0.35104,0.32076,0.32536,0.34798,0.30714,0.33899,0.35434,0.34058,0.36315,0.35507,0.40158,0.30321,0.37965,0.34971,0.31305,0.91207,0.32244,0.40015,0.68013,0.85593,0.33695,0.31379,0.37475,0.2863,0.34838,0.37675,0.34821
0.37604,0.32464,0.37506,0.35123,0.3558,0.32687,0.30413,0.37316,0.39577,0.3663,0.32343,0.34432,0.36604,0.41531,0.3922,0.3648,0.32862,0.37528,0.36484,0.32142,0.38676,0.37037,0.32131,0.33919,0.30036,0.32944,0.35675,0.29778,0.36421,0.33234,0.33662,0.29351,0.37311,0.36626,0.33616,0.34301,0.2881,0.32241,0.97071,0.32304,0.36562,0.66408,0.91697,0.35311,0.29344,0.35784,0.33203,0.32923,0.36064,0.33555
0.391,0.35553,0.37126,0.38404,0.38468,0.35738,0.36433,0.41196,0.47346,0.41041,0.34143,0.35619,0.32024,0.41986,0.40289,0.42107,0.37344,0.40267,0.43581,0.34981,0.39699,0.38501,0.36121,0.36999,0.33203,0.38016,0.38623,0.35316,0.37919,0.41453,0.38543,0.3361,0.37687,0.39518,0.36922,0.37943,0.33728,0.35319,0.9535,0.36415,0.41456,0.6612,0.89534,0.36883,0.36003,0.38364,0.39547,0.39681,0.42458,0.37383
0.34953,0.26922,0.29334,0.31683,0.3457,0.31508,0.29012,0.29521,0.40485,0.39008,0.26315,0.3047,0.36324,0.41463,0.3184,0.33394,0.2644,0.32235,0.37002,0.30323,0.36144,0.33339,0.29374,0.33312,0.25969,0.31079,0.3261,0.26967,0.26431,0.37357,0.31721,0.26802,0.32482,0.3917,0.29489,0.30558,0.27456,0.29134,0.89079,0.32846,0.36313,0.71052,0.84878,0.32617,0.27976,0.35295,0.35293,0.31541,0.35983,0.29662
0.31861,0.29193,0.31454,0.26932,0.29803,0.23143,0.26154,0.29595,0.43224,0.37709,0.21951,0.27188,0.24002,0.35947,0.29446,0.31569,0.23107,0.28945,0.33627,0.23654,0.30028,0.26111,0.27904,0.25131,0.18413,0.25211,0.28315,0.23198,0.32154,0.28343,0.28316,0.25265,0.25608,0.2686,0.29474,0.27309,0.19653,0.23517,0.88937,0.25228,0.33091,0.75167,0.839,0.23851,0.26582,0.25475,0.25327,0.24029,0.37175,0.23248
0.28155,0.24358,0.22109,0.26215,0.24982,0.22643,0.2245,0.25439,0.39399,0.42006,0.17679,0.22937,0.23556,0.37137,0.25822,0.29426,0.22575,0.27826,0.37896,0.19455,0.30072,0.23883,0.2799,0.24825,0.21749,0.26264,0.23065,0.21953,0.24744,0.25401,0.28622,0.21418,0.31225,0.26319,0.24629,0.25623,0.22071,0.24414,0.84859,0.19566,0.26539,0.77355,0.79759,0.19752,0.2215,0.23846,0.27292,0.25801,0.39413,0.23096
0.31602,0.2682,0.33203,0.28877,0.31663,0.3062,0.27376,0.30563,0.37714,0.34399,0.2258,0.26986,0.28018,0.38784,0.2733,0.30582,0.27192,0.31927,0.32404,0.27723,0.3009,0.30754,0.26708,0.33387,0.21906,0.29344,0.2935,0.27515,0.28303,0.30954,0.30055,0.24673,0.34748,0.28876,0.24346,0.32578,0.24949,0.27214,0.93667,0.26497,0.31643,0.73871,0.9085,0.27188,0.29941,0.27839,0.28547,0.29383,0.35055,0.26695
0.40317,0.39853,0.44296,0.41569,0.39081,0.3625,0.38837,0.40231,0.50889,0.4726,0.33903,0.37661,0.42129,0.43678,0.39004,0.45418,0.395,0.41724,0.49188,0.3702,0.40121,0.43059,0.39704,0.41714,0.35965,0.36729,0.3999,0.37857,0.3994,0.38104,0.40858,0.37837,0.36113,0.44109,0.4055,0.37917,0.4047,0.42056,0.86286,0.38437,0.41218,0.62114,0.88274,0.36208,0.3662,0.39754,0.38983,0.41392,0.51366,0.36547
0.42728,0.35726,0.38813,0.41334,0.38133,0.36402,0.37313,0.38542,0.47091,0.43074,0.36909,0.37637,0.43106,0.49818,0.39774,0.45524,0.3802,0.37939,0.42999,0.40256,0.40628,0.36112,0.35993,0.40451,0.36242,0.39498,0.40843,0.37429,0.37074,0.39507,0.41341,0.38057,0.44198,0.41006,0.37327,0.42246,0.36373,0.38734,0.9762,0.35588,0.41112,0.63083,0.92654,0.39353,0.36268,0.36373,0.37807,0.41902,0.43299,0.42444
0.30214,0.23209,0.30026,0.25845,0.22578,0.29958,0.23156,0.26511,0.39199,0.31917,0.25628,0.23024,0.23723,0.32375,0.29366,0.28871,0.25571,0.32034,0.30959,0.23824,0.29262,0.25619,0.24977,0.26827,0.2188,0.27853,0.2703,0.24504,0.23896,0.25306,0.26356,0.24085,0.28862,0.27539,0.21778,0.31667,0.2324,0.2272,0.89881,0.24861,0.28054,0.7727,0.90252,0.26484,0.21722,0.24116,0.25482,0.29045,0.3056,0.2354
0.31358,0.26294,0.28514,0.29912,0.24798,0.25445,0.28356,0.28426,0.39923,0.3615,0.25781,0.28478,0.26831,0.30917,0.31942,0.33282,0.25686,0.34831,0.32169,0.22749,0.28883,0.30717,0.27435,0.31709,0.18324,0.26356,0.26949,0.25988,0.26683,0.26944,0.28159,0.22458,0.26808,0.23691,0.26196,0.26333,0.25816,0.26816,0.90074,0.25077,0.25577,0.75412,0.8913,0.33007,0.22217,0.25464,0.28466,0.26847,0.34961,0.27194
0.39274,0.36904,0.33982,0.36757,0.37361,0.35127,0.3633,0.37462,0.57944,0.51443,0.29964,0.34474,0.37122,0.43603,0.37534,0.331,0.34007,0.39131,0.50063,0.35365,0.41044,0.38482,0.35055,0.35748,0.31095,0.31996,0.37684,0.33727,0.37761,0.39894,0.37435,0.32963,0.34588,0.38442,0.34918,0.36895,0.34905,0.30908,0.81751,0.34803,0.37734,0.67728,0.79831,0.378,0.32805,0.3629,0.37392,0.39896,0.47039,0.3296
0.45495,0.38451,0.46206,0.41287,0.42689,0.41521,0.3505,0.44743,0.54525,0.43623,0.40312,0.36833,0.36632,0.49318,0.43806,0.4547,0.4173,0.3858,0.42139,0.41037,0.45793,0.43444,0.40857,0.41294,0.3971,0.41595,0.40159,0.40772,0.42304,0.44041,0.42316,0.40013,0.40826,0.43765,0.44277,0.4172,0.40174,0.38874,0.9274,0.40963,0.45176,0.61336,0.89049,0.45284,0.39059,0.39098,0.43675,0.4014,0.46388,0.4153
0.46069,0.38647,0.43118,0.40582,0.40799,0.38162,0.38621,0.39159,0.52368,0.46419,0.40745,0.41055,0.39329,0.43692,0.41553,0.42063,0.4252,0.41127,0.47066,0.36691,0.40704,0.42375,0.41518,0.41808,0.34989,0.38905,0.40343,0.37868,0.41006,0.41361,0.39984,0.39143,0.4448,0.42077,0.43335,0.40368,0.37705,0.36132,0.90014,0.3923,0.42594,0.60527,0.89511,0.4232,0.39198,0.42813,0.41299,0.40683,0.46154,0.36695
0.39233,0.30035,0.34696,0.33079,0.34783,0.3394,0.36043,0.27187,0.41878,0.34052,0.30014,0.3,0.28903,0.38705,0.348,0.33318,0.30753,0.32392,0.36808,0.31034,0.345,0.33899,0.31108,0.31151,0.29466,0.33667,0.34433,0.31766,0.32442,0.36279,0.32587,0.3015,0.38616,0.38393,0.29381,0.31583,0.31234,0.33627,0.95569,0.32132,0.35972,0.70967,0.92998,0.3261,0.30713,0.30686,0.3462,0.33782,0.3558,0.29795
0.26339,0.28171,0.28958,0.29354,0.28246,0.31695,0.23785,0.28427,0.42301,0.38555,0.22694,0.29191,0.2852,0.35945,0.27505,0.30674,0.27291,0.32691,0.33693,0.2568,0.30672,0.28681,0.2586,0.27052,0.21601,0.29962,0.29071,0.29527,0.3305,0.33248,0.2661,0.25678,0.32423,0.34102,0.25099,0.28334,0.26823,0.25442,0.90844,0.26148,0.29521,0.74151,0.87771,0.33276,0.29779,0.28317,0.26216,0.28997,0.37078,0.27972
0.36552,0.35034,0.41468,0.39486,0.38742,0.35542,0.34854,0.36773,0.47433,0.47779,0.31741,0.36915,0.37131,0.4574,0.35305,0.4109,0.35572,0.37393,0.42711,0.31835,0.40398,0.3953,0.38176,0.36741,0.33616,0.34661,0.33885,0.33266,0.38599,0.46073,0.38982,0.36158,0.37942,0.42102,0.36237,0.40481,0.34939,0.36336,0.88524,0.37459,0.4023,0.64441,0.8427,0.40141,0.35222,0.38952,0.3815,0.39604,0.44314,0.33189
0.25771,0.20802,0.27609,0.20901,0.23053,0.23907,0.21125,0.19336,0.26235,0.28976,0.23591,0.22042,0.21878,0.25991,0.21725,0.21515,0.23545,0.19922,0.27456,0.1932,0.26074,0.23645,0.1939,0.2452,0.19374,0.23354,0.22811,0.18471,0.22542,0.21745,0.20523,0.18844,0.24644,0.24844,0.21072,0.20549,0.17226,0.21232,0.90022,0.19184,0.20748,0.82622,0.87461,0.19147,0.17552,0.22731,0.18712,0.19383,0.27069,0.19342
0.28302,0.21522,0.29284,0.24821,0.23708,0.23005,0.24697,0.25285,0.40541,0.40133,0.22054,0.23076,0.24304,0.34811,0.24319,0.29172,0.25469,0.2362,0.38994,0.26206,0.24842,0.21656,0.25782,0.20662,0.17104,0.2677,0.24045,0.21121,0.24672,0.22834,0.22709,0.23341,0.2998,0.27033,0.25646,0.23963,0.21656,0.21095,0.82859,0.2115,0.29043,0.79413,0.76916,0.26652,0.22285,0.24594,0.26533,0.26106,0.37806,0.18111
0.31974,0.27385,0.32362,0.24804,0.31929,0.2874,0.2481,0.29576,0.35805,0.30436,0.24174,0.22884,0.29715,0.33219,0.25696,0.32337,0.30219,0.3045,0.28676,0.28494,0.27614,0.28332,0.26845,0.2656,0.23079,0.23975,0.24635,0.25436,0.22182,0.29035,0.30448,0.22502,0.31716,0.29674,0.25043,0.24537,0.23124,0.25726,0.91869,0.27596,0.29478,0.78134,0.92551,0.25286,0.24798,0.26107,0.2908,0.27306,0.32738,0.2298
0.27578,0.21185,0.25346,0.21696,0.21831,0.26207,0.21773,0.21401,0.28374,0.30874,0.13183,0.22736,0.25423,0.29697,0.24391,0.2817,0.21119,0.24211,0.29762,0.18251,0.25089,0.20898,0.1872,0.25034,0.15978,0.20371,0.20769,0.19893,0.16913,0.22401,0.24237,0.18003,0.21138,0.23837,0.19349,0.23493,0.2194,0.20584,0.91513,0.19192,0.17026,0.79668,0.87738,0.21547,0.20148,0.21828,0.20368,0.19019,0.29959,0.21045
0.24877,0.20417,0.21716,0.23291,0.23361,0.20602,0.20624,0.25123,0.28814,0.28102,0.12715,0.19517,0.17901,0.28521,0.22005,0.25579,0.21391,0.2251,0.24132,0.18829,0.25988,0.20439,0.1649,0.24813,0.14939,0.23827,0.22848,0.2184,0.25855,0.22242,0.24599,0.19356,0.29147,0.21796,0.27403,0.24225,0.15817,0.16394,0.92142,0.17703,0.22377,0.80605,0.89402,0.19151,0.14777,0.21575,0.20941,0.25359,0.25864,0.20395
0.30798,0.30199,0.31751,0.32551,0.32565,0.29753,0.30183,0.31218,0.43241,0.37957,0.28139,0.26636,0.28216,0.392,0.30315,0.3203,0.28497,0.26315,0.38789,0.29746,0.361,0.34451,0.27466,0.29847,0.26248,0.27733,0.30192,0.2696,0.29559,0.33593,0.30216,0.29472,0.32518,0.33881,0.27679,0.32895,0.2537,0.27361,0.90793,0.3016,0.31977,0.68984,0.88854,0.27319,0.27795,0.27058,0.2634,0.33747,0.38077,0.27386
0.2937,0.26993,0.2532,0.28928,0.30856,0.26117,0.23721,0.26932,0.3898,0.3597,0.22123,0.25892,0.31855,0.40582,0.27282,0.25499,0.25969,0.31646,0.34985,0.26827,0.33607,0.26655,0.26279,0.24975,0.21981,0.21752,0.28172,0.246,0.25337,0.26568,0.25592,0.25869,0.287,0.30057,0.25936,0.27721,0.2426,0.27189,0.88898,0.22278,0.32496,0.76085,0.85639,0.2625,0.23955,0.26926,0.27249,0.25588,0.34749,0.26346
0.35579,0.34956,0.36089,0.36699,0.35274,0.30036,0.31837,0.35416,0.45704,0.42446,0.31665,0.33257,0.38346,0.408,0.35684,0.35602,0.32463,0.38191,0.41453,0.33036,0.35074,0.35447,0.3458,0.35026,0.27946,0.31871,0.36572,0.31305,0.32985,0.34231,0.38515,0.32481,0.38147,0.386,0.37152,0.33516,0.32749,0.39005,0.9024,0.34987,0.35049,0.67321,0.85476,0.34056,0.3049,0.36059,0.36818,0.36495,0.41928,0.33319
0.33858,0.2911,0.31258,0.29568,0.34065,0.28868,0.28587,0.28873,0.35984,0.35297,0.23439,0.28156,0.29373,0.36266,0.29362,0.35182,0.27075,0.33359,0.33148,0.29397,0.32543,0.32234,0.26567,0.29433,0.24974,0.28915,0.26947,0.25812,0.30786,0.29412,0.32255,0.28483,0.29933,0.344,0.29214,0.32531,0.28684,0.25386,0.95289,0.26354,0.30758,0.69999,0.905,0.29669,0.25436,0.30035,0.29269,0.33753,0.34172,0.26516
0.3896,0.36567,0.38191,0.40692,0.3862,0.393,0.34466,0.3964,0.49906,0.44377,0.35444,0.37305,0.42611,0.45048,0.45014,0.42843,0.37069,0.39394,0.44169,0.37836,0.34782,0.40494,0.39964,0.39279,0.36871,0.38763,0.37477,0.33362,0.40082,0.37412,0.4048,0.37622,0.40658,0.3956,0.4016,0.38684,0.36725,0.38527,0.96399,0.35688,0.3885,0.63209,0.91095,0.39688,0.35784,0.41318,0.38001,0.40407,0.42095,0.37151
0.3425,0.29522,0.32418,0.28443,0.32158,0.30778,0.30763,0.30503,0.37044,0.36601,0.21728,0.27141,0.3528,0.37567,0.31882,0.32011,0.25962,0.31944,0.35377,0.25251,0.34715,0.32192,0.29184,0.29751,0.26761,0.31256,0.29252,0.26687,0.29713,0.35722,0.32206,0.30409,0.28456,0.3381,0.27088,0.31834,0.26057,0.23173,0.91757,0.28067,0.30517,0.72106,0.87771,0.23573,0.27146,0.28623,0.26891,0.33996,0.34851,0.25833
0.38252,0.31026,0.40371,0.33104,0.31396,0.33875,0.35856,0.36603,0.48043,0.4088,0.27446,0.3464,0.31429,0.3878,0.34627,0.38492,0.33216,0.39074,0.36275,0.30997,0.39022,0.35103,0.2936,0.33832,0.31617,0.35881,0.35722,0.29676,0.35465,0.32431,0.33392,0.30142,0.32394,0.38016,0.31589,0.31531,0.30875,0.32933,0.95524,0.36835,0.37475,0.64433,0.90433,0.34881,0.32695,0.33461,0.32375,0.32623,0.37031,0.36609
0.35096,0.30072,0.31983,0.32335,0.34154,0.35439,0.34771,0.29812,0.47253,0.4453,0.2868,0.32486,0.31989,0.38761,0.3185,0.36813,0.3152,0.32209,0.43428,0.30092,0.33572,0.33263,0.33542,0.37081,0.2674,0.31348,0.29519,0.31006,0.32335,0.32641,0.32466,0.31518,0.29648,0.35192,0.30978,0.31562,0.31725,0.28976,0.8779,0.28708,0.32091,0.72168,0.81464,0.30374,0.30287,0.31083,0.34425,0.30043,0.44953,0.28242
0.37416,0.33919,0.36532,0.3399,0.38021,0.35052,0.3198,0.41252,0.38932,0.38967,0.32147,0.32374,0.35885,0.4035,0.35232,0.3697,0.34067,0.39509,0.39725,0.34685,0.36885,0.37443,0.35653,0.39238,0.27451,0.35223,0.35205,0.32699,0.35484,0.3983,0.36406,0.32263,0.35346,0.40811,0.3109,0.30464,0.31768,0.37232,0.92513,0.30904,0.39647,0.67162,0.90133,0.36135,0.33801,0.27868,0.36193,0.35125,0.41999,0.33198
0.2479,0.1847,0.24303,0.2375,0.24251,0.23582,0.22211,0.23184,0.31526,0.30444,0.16654,0.21146,0.23443,0.31393,0.20407,0.26412,0.22316,0.27489,0.26412,0.17959,0.28881,0.25851,0.22094,0.32073,0.1517,0.23192,0.23626,0.19668,0.23258,0.23045,0.26397,0.20505,0.21964,0.24057,0.22846,0.23078,0.24605,0.21638,0.90902,0.19991,0.19864,0.81188,0.89112,0.2065,0.17736,0.19642,0.21534,0.20273,0.31769,0.23141
0.35833,0.34526,0.3461,0.35117,0.35928,0.32439,0.31641,0.3511,0.52839,0.43538,0.30115,0.32856,0.40286,0.43774,0.36569,0.35982,0.33253,0.35677,0.45828,0.35277,0.34955,0.35956,0.3066,0.37409,0.3031,0.31355,0.35902,0.33467,0.35869,0.38491,0.37348,0.30631,0.39398,0.41054,0.348,0.33543,0.33074,0.31446,0.86455,0.32783,0.34579,0.70728,0.8236,0.34532,0.32478,0.34193,0.3686,0.34818,0.44966,0.33634
0.30873,0.23739,0.27426,0.27067,0.25534,0.25641,0.21826,0.29096,0.36917,0.34254,0.22405,0.22999,0.24284,0.34301,0.27302,0.30038,0.2462,0.22426,0.30663,0.22628,0.23246,0.26637,0.25442,0.26468,0.17312,0.24216,0.26253,0.24477,0.26758,0.30056,0.26644,0.23757,0.27393,0.27041,0.30868,0.22299,0.21255,0.22935,0.88561,0.20648,0.29843,0.73675,0.87763,0.25406,0.225,0.25897,0.25207,0.23681,0.31192,0.22016
0.27712,0.25345,0.32531,0.2743,0.31405,0.23263,0.25174,0.28465,0.48478,0.445,0.18859,0.25309,0.23105,0.35336,0.24053,0.29507,0.23938,0.31937,0.42507,0.26476,0.28649,0.2848,0.2782,0.2421,0.23186,0.26986,0.29354,0.24959,0.29844,0.28205,0.29022,0.26282,0.27519,0.26424,0.28807,0.27671,0.2561,0.27082,0.80066,0.23935,0.26183,0.74944,0.75616,0.26323,0.24129,0.26505,0.25401,0.26266,0.43541,0.25101
0.31916,0.25295,0.30567,0.27795,0.24169,0.24234,0.27212,0.19342,0.376,0.32269,0.23608,0.24693,0.27665,0.34624,0.29578,0.30198,0.28387,0.32521,0.31933,0.21583,0.29362,0.28468,0.25036,0.30171,0.22346,0.26197,0.27906,0.23389,0.28159,0.27164,0.28628,0.25765,0.23255,0.34875,0.27819,0.28857,0.2322,0.25086,0.89863,0.24896,0.24849,0.74467,0.87658,0.27449,0.22651,0.29228,0.25788,0.2717,0.30914,0.22511
0.49998,0.43126,0.4569,0.48188,0.47332,0.42916,0.46258,0.49038,0.59595,0.53404,0.40489,0.45126,0.48084,0.53865,0.47335,0.4932,0.46441,0.47342,0.55206,0.39797,0.51125,0.43964,0.45542,0.49968,0.42487,0.4277,0.43953,0.41419,0.45262,0.46011,0.46773,0.42854,0.48655,0.49821,0.44826,0.49908,0.42703,0.47219,0.91166,0.4234,0.49807,0.568,0.85172,0.44203,0.45054,0.47538,0.47946,0.49929,0.53828,0.4744
0.51852,0.46745,0.50387,0.51815,0.47604,0.43714,0.47225,0.47519,0.60769,0.55484,0.44638,0.48436,0.50044,0.57441,0.5179,0.49354,0.44001,0.50548,0.5706,0.46047,0.48988,0.52301,0.49215,0.48211,0.44318,0.48877,0.4851,0.45967,0.47997,0.51046,0.47839,0.47492,0.51936,0.50799,0.48009,0.46263,0.4723,0.4766,0.92064,0.46116,0.50707,0.54253,0.86959,0.49327,0.47198,0.46309,0.48832,0.47416,0.5958,0.48853
